               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 125,               0.019,            0.016851,              0.1247,             0.89592,             0.29489,             0.38602,             0.20003,             0.01772,            0.018308,             0.12222,           0.0099667,           0.0099667,           0.0099667
                 126,            0.021365,            0.018048,             0.12353,              0.8945,             0.29535,              0.3862,             0.21152,            0.017232,            0.018584,             0.12205,           0.0099662,           0.0099662,           0.0099662
                 127,            0.021286,            0.017972,             0.12239,              0.8931,             0.30007,             0.39036,             0.20226,            0.017536,            0.018916,             0.12136,           0.0099656,           0.0099656,           0.0099656
                 128,            0.020893,            0.017207,              0.1228,             0.87876,             0.31985,             0.39772,             0.21317,            0.017881,            0.019103,             0.12094,           0.0099651,           0.0099651,           0.0099651
                 129,             0.02032,            0.017503,             0.12154,             0.90145,             0.30396,             0.39144,             0.19881,            0.017609,            0.018226,             0.12065,           0.0099645,           0.0099645,           0.0099645
                 130,            0.021246,            0.018193,             0.12176,              0.8917,             0.29828,             0.38186,             0.19095,            0.017537,            0.017871,             0.12017,            0.009964,            0.009964,            0.009964
                 131,            0.021784,            0.017993,             0.12179,             0.87126,             0.30509,             0.38088,             0.19009,            0.018515,            0.018648,             0.11983,           0.0099634,           0.0099634,           0.0099634
                 132,             0.02075,            0.017711,             0.12164,             0.90588,             0.32145,             0.40752,             0.21163,            0.017272,            0.017354,             0.11952,           0.0099628,           0.0099628,           0.0099628
                 133,             0.02082,            0.017268,             0.12057,             0.89185,             0.31904,              0.3957,             0.20122,            0.018798,            0.018832,             0.11919,           0.0099623,           0.0099623,           0.0099623
                 134,            0.020989,            0.017639,             0.12061,             0.88766,             0.30937,             0.38509,              0.1979,            0.018847,            0.018763,             0.11862,           0.0099617,           0.0099617,           0.0099617
                 135,            0.020133,            0.017407,             0.12024,             0.87688,             0.32921,              0.3964,             0.20694,            0.017972,            0.017591,              0.1185,           0.0099611,           0.0099611,           0.0099611
                 136,            0.020844,            0.017903,             0.11904,             0.87955,             0.34413,             0.40788,             0.21631,            0.017097,            0.017983,             0.11785,           0.0099605,           0.0099605,           0.0099605
                 137,            0.021032,            0.017286,             0.11958,              0.8823,             0.32828,             0.39388,             0.20416,            0.017747,            0.018131,             0.11729,           0.0099599,           0.0099599,           0.0099599
                 138,             0.02128,            0.017192,              0.1187,             0.88919,             0.31004,             0.39452,             0.19462,            0.018675,            0.018717,             0.11689,           0.0099594,           0.0099594,           0.0099594
                 139,            0.020733,            0.017231,             0.11861,             0.90517,             0.34356,             0.42551,             0.22891,            0.016624,            0.017683,             0.11653,           0.0099588,           0.0099588,           0.0099588
                 140,            0.020432,            0.017272,             0.11813,             0.87632,             0.35279,             0.41955,             0.22782,            0.017935,            0.018773,             0.11626,           0.0099582,           0.0099582,           0.0099582
                 141,            0.021947,            0.018032,             0.11859,              0.9003,             0.34804,             0.41996,              0.2287,            0.017306,            0.018245,             0.11607,           0.0099576,           0.0099576,           0.0099576
                 142,            0.022096,            0.018377,             0.11787,             0.89903,             0.35192,             0.43188,             0.23662,            0.017513,            0.017905,             0.11526,            0.009957,            0.009957,            0.009957
                 143,            0.021782,            0.017876,             0.11715,             0.88932,             0.34727,             0.42128,             0.23506,            0.017714,            0.018203,             0.11484,           0.0099563,           0.0099563,           0.0099563
                 144,            0.021816,            0.017489,             0.11612,             0.89387,             0.35004,             0.42858,             0.20928,            0.018524,            0.018255,             0.11426,           0.0099557,           0.0099557,           0.0099557
                 145,            0.021516,            0.017798,             0.11516,             0.86538,             0.35168,             0.41458,             0.21524,            0.018108,            0.018339,             0.11368,           0.0099551,           0.0099551,           0.0099551
                 146,            0.021437,            0.018345,             0.11439,             0.88927,              0.3652,             0.44065,             0.23384,            0.017508,            0.017835,             0.11316,           0.0099545,           0.0099545,           0.0099545
                 147,            0.021246,             0.01765,             0.11527,             0.88072,             0.36207,             0.43071,             0.23438,            0.017101,             0.01822,             0.11277,           0.0099539,           0.0099539,           0.0099539
                 148,            0.021574,            0.018117,             0.11418,             0.89721,              0.3539,              0.4418,             0.23327,            0.018189,            0.017865,             0.11242,           0.0099532,           0.0099532,           0.0099532
                 149,            0.022008,            0.017432,             0.11404,             0.92172,             0.35551,             0.45091,             0.23033,            0.018088,             0.01852,              0.1118,           0.0099526,           0.0099526,           0.0099526
                 150,            0.021344,             0.01815,             0.11356,             0.89749,             0.37453,             0.45538,             0.24892,            0.017936,            0.018039,             0.11126,           0.0099519,           0.0099519,           0.0099519
                 151,            0.021138,            0.018076,             0.11307,             0.90043,             0.36872,             0.44936,             0.24168,            0.017858,            0.018568,             0.11064,           0.0099513,           0.0099513,           0.0099513
                 152,            0.021157,            0.017425,             0.11295,             0.90197,             0.36384,             0.45904,             0.25008,            0.017877,            0.017739,             0.10992,           0.0099506,           0.0099506,           0.0099506
